X--Trace 1::[transient: TIME],Y--Trace 1::[I_col: I(Q1:C)],,X--Trace 2::[transient: TIME],Y--Trace 2::[I_base: I(Q1:B)]
0.001,8.625923531013768e-11,,0.001,-1.6005218296255563e-10
0.0010000001,8.624049918637411e-11,,0.0010000001,-1.597923922222466e-10
0.0010000003000000001,8.613915358779423e-11,,0.0010000003000000001,-1.587537503885961e-10
0.0010000007,8.534537965232402e-11,,0.0010000007,-1.5356654873149855e-10
0.001000001,8.407556872924715e-11,,0.001000001,-1.4695961337712894e-10
0.0010000010799999998,8.361169090420617e-11,,0.0010000010799999998,-1.4488884694519033e-10
0.0010000012399999998,8.262161621530595e-11,,0.0010000012399999998,-1.407495340166598e-10
0.0010000015599999999,8.038637311358343e-11,,0.0010000015599999999,-1.3248385559022635e-10
0.0010000022,7.551700154095898e-11,,0.0010000022,-1.1600229465058565e-10
0.0010000034799999998,6.552467901599357e-11,,0.0010000034799999998,-8.323335393412013e-11
0.0010000060399999995,4.5754515731744054e-11,,0.0010000060399999995,-1.8460956034693777e-11
0.001000011159999999,7.1408168267339536e-12,,0.001000011159999999,1.0808130175704589e-10
0.001000021399999998,-6.656867945764588e-11,,0.001000021399999998,3.496124054896965e-10
0.0010000418799999962,-2.0092300712093448e-10,,0.0010000418799999962,7.898732966790667e-10
0.0010000828399999923,-4.2467012573155216e-10,,0.0010000828399999923,1.5230619650100086e-9
0.0010001647599999848,-7.374312227526047e-10,,0.0010001647599999848,2.5479626241622922e-9
0.0010003285999999696,-1.0492519608717999e-9,,0.0010003285999999696,3.5698281013393788e-9
0.0010006562799999392,-1.2040731967033481e-9,,0.0010006562799999392,4.077357364143386e-9
0.0010013116399998784,-1.203484840672786e-9,,0.0010013116399998784,4.075843083989339e-9
0.0010026223599997569,-1.2033939800204507e-9,,0.0010026223599997569,4.076395937979704e-9
0.001005243799999514,-1.202718977744155e-9,,0.001005243799999514,4.075899295923058e-9
