X--Trace 1::[transient: TIME],Y--Trace 1::[V_uC: V(1)],,X--Trace 2::[transient: TIME],Y--Trace 2::[V_Base: V(4)],,X--Trace 3::[transient: TIME],Y--Trace 3::[V_Col: V(3)]
0.0033677730799844515,0.4250883842932575,,0.0033677730799844515,0.4248351487726767,,0.0033677730799844515,3.299916541474392
0.0034677730799844513,0.4476543356010146,,0.0034677730799844513,0.4472098688477492,,0.0034677730799844513,3.299816578872609
0.003500001,0.4548890213164142,,0.003500001,0.45435260332907446,,0.003500001,3.2997641735431227
0.0035000011,0.45488904113592943,,0.0035000011,0.4543526253700912,,0.0035000011,3.299764173214807
0.0035000013,0.4548890755740139,,0.0035000013,0.45435266946729874,,0.0035000013,3.299764172612908
0.0035000017000000002,0.45488911324450804,,0.0035000017000000002,0.45435275763368976,,0.0035000017000000002,3.299764171588228
0.0035000020000000003,0.45488911419241373,,0.0035000020000000003,0.4543528236608196,,0.0035000020000000003,3.2997641708629564
0.0035000020800000004,0.45488911132462123,,0.0035000020800000004,0.45435284124117353,,0.0035000020800000004,3.2997641706646608
0.0035000022400000007,0.4548891055890361,,0.0035000022400000007,0.45435287638197625,,0.0035000022400000007,3.2997641702644014
0.0035000025600000007,0.4548890941178664,,0.0035000025600000007,0.454352946547026,,0.0035000025600000007,3.2997641694488156
0.0035000032000000007,0.45488907117552785,,0.0035000032000000007,0.4543530864232989,,0.0035000032000000007,3.299764167794904
0.0035000044800000013,0.45488902529085495,,0.0035000044800000013,0.45435336439505286,,0.0035000044800000013,3.2997641644837707
0.0035000070400000023,0.45488893352152576,,0.0035000070400000023,0.4543539133071293,,0.0035000070400000023,3.299764157938328
0.003500012160000004,0.45488874998293305,,0.003500012160000004,0.4543549835159893,,0.003500012160000004,3.2997641451634836
0.0035000224000000073,0.4548883829060091,,0.0035000224000000073,0.45435701739034656,,0.0035000224000000073,3.299764120827854
0.0035000428800000143,0.45488764875319787,,0.0035000428800000143,0.4543606883746613,,0.0035000428800000143,3.299764076681495
0.0035000838400000285,0.45488618045164564,,0.0035000838400000285,0.4543666508560388,,0.0035000838400000285,3.299764004122624
0.0035001657600000563,0.45488324386433443,,0.0035001657600000563,0.454374364531668,,0.0035001657600000563,3.2997639070550964
0.003500329600000112,0.4548773707503847,,0.003500329600000112,0.45437965400530744,,0.003500329600000112,3.2997638286426265
0.003500657280000224,0.45486562475603964,,0.003500657280000224,0.4543741728786084,,0.003500657280000224,3.2997638551746644
0.0035013126400004475,0.45484213368202886,,0.0035013126400004475,0.45435128898810184,,0.0035013126400004475,3.299764044193207
0.0035026233600008944,0.45479515517494984,,0.0035026233600008944,0.4543048685142566,,0.0035026233600008944,3.2997644292330803
0.003505244800001788,0.45470121272159475,,0.003505244800001788,0.45421230844190047,,0.003505244800001788,3.299765194316242
0.003510487680003576,0.45451338604345287,,0.003510487680003576,0.4540270505602052,,0.003510487680003576,3.2997667187375193
0.003520973440007152,0.4541379654802508,,0.003520973440007152,0.4536568778664712,,0.003520973440007152,3.299769734699636
0.0035419449600143033,0.45338805456055037,,0.0035419449600143033,0.45291714460853777,,0.0035419449600143033,3.2997756457541203
0.003583888000028606,0.4518919458357531,,0.003583888000028606,0.45144084316795635,,0.003583888000028606,3.299786992424698
0.0036677740800572117,0.44891451939272725,,0.0036677740800572117,0.4485003078112484,,0.0036677740800572117,3.2998079120877746
0.0037677740800572115,0.4453907739910351,,0.0037677740800572115,0.44501649208168137,,0.0037677740800572115,3.299830053853879
0.0038677740800572113,0.44189469552531996,,0.0038677740800572113,0.44155620548491414,,0.0038677740800572113,3.299849519028183
0.003967774080057211,0.4384260660170201,,0.003967774080057211,0.4381198365575354,,0.003967774080057211,3.2998666422365726
0.004,0.4373140858534582,,0.004,0.4370174894134429,,0.004,3.29987171130511
